#*,CASI,250,-6,AM
#*,CUR,300,6,AM
#*,CUR,300,-6,AM
#*,RVNC,30,6,AM
#*,RVNC,30,-6,AM
#*,ADMP,200,6,AM
#*,ADMP,200,-6,AM
#*,COLL,50,6,AM
#*,COLL,50,-6,AM
#*,GALT,500,6,AM
#*,GALT,500,-6,AM
#*,VTGN,500,6,AM
#*,VTGN,500,-6,AM
#*,MDGL,15,6,AM,L,Already more than 500 percent increase in this year. checkout for long.
#*,MDGL,15,-6,AM
#*,VTVT,200,6,AM
#*,VTVT,200,-6,AM
#*,SAGE,10,6,AM
#*,SAGE,10,-6,AM
#*,AKCA,50,6,AM
#*,AKCA,50,-6,AM
#*,MRNS,100,6,AM,L,
#*,MRNS,100,-6,AM
#*,GALT,400,6,AM
#*,GALT,400,-6,AM
#*,VKTX,240,6,AM
#*,VKTX,240,-6,AM
#*,EGAN,200,6,AM
#*,EGAN,200,-6,AM
#*,APVO,200,6,AM
#*,APVO,200,-6,AM
#*,BPMC,15,6,AM
#*,BPMC,15,-6,AM
#*,VERU,600,6,AM
#*,VERU,600,-6,AM
#*,ARQL,500,6,AM
#*,ARQL,500,-6,AM
#*,LFIN,10,-6,AM
#*,CNCE,30,6,AM
#*,CNCE,30,-6,AM
#*,JTPY,200,6,AM,L,Payment companies
#*,JTPY,200,-6,AM
#*,MNKD,300,6,AM
#*,MNKD,300,-6,AM
#*,DOVA,30,6,AM
#*,DOVA,30,-6,AM
#*,BMRN,10,6,AM
#*,BMRN,10,-6,AM
#*,CPRX,250,6,AM
#*,CPRX,250,-6,AM
#*,FOLD,60,6,AM
#*,FOLD,60,-6,AM
#*,BLCM,100,6,AM
#*,BLCM,100,-6,AM
#*,OGEN,400,6,AM
#*,OGEN,400,-6,AM
#*,APTO,300,6,AM
#*,APTO,300,-6,AM
#*,MTNB,600,6,AM
#*,MTNB,600,-6,AM
#*,PTLA,20,6,AM
#*,PTLA,20,-6,AM
#*,PGNX,200,6,AM
#*,PGNX,200,-6,AM
#*,BOX,30,6,AM
#*,BOX,30,-6,AM


O,AAPL
O,FB
O,GOOG



